Id,Sentiment,Instagram Comment Text,cleaned_text,normalized_text,final_text
243,positive,Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin,terima kasih pak sby ibu ani yg selalu menemani beliau sudah memberikan kontribusinya yg sangat luar biasa kepada indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin,terima kasih pak sby ibu ani yang selalu menemani beliau sudah memberikan kontribusinya yang sangat luar biasa kepada indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin,terima kasih pak sby ibu ani selalu tani beliau beri kontribusi sangat luar biasa indonesia lama tahun pimpin moga selalu bahagia sehat selalu amin
244,positive,Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,setiap caption yang di buat ibu dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa inggris terima kasih ibu secara personal saya tdk mengenal ibu anie tp saya yakin betapa bangganya anak cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul sehat terus ibu semoga cinta kasih dalam keluarga selalu engkau tebarkan untuk mereka,setiap caption yang di buat ibu dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa inggris terima kasih ibu secara personal saya tdk mengenal ibu anie tp saya yakin betapa bangganya anak cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul sehat terus ibu semoga cinta kasih dalam keluarga selalu engkau tebarkan untuk mereka,caption di buat ibu tiap kali baca captionnya tidak langsung ajar bahasa inggris terima kasih ibu personal tdk kenal ibu anie tp yakin betapa bangga anak cucu kamu didik ibu jadi generasi bangsa mandiri unggul sehat terus ibu moga cinta kasih keluarga selalu engkau tebar mereka
245,positive,"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)",assalamualaikum ibu yang terhormat salam dari kami sekeluarga di banda aceh kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus ibu suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu darmanto rapi photo studio,assalamualaikum ibu yang terhormat salam dari kami sekeluarga di banda aceh kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus ibu suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu darmanto rapi photo studio,assalamualaikum ibu hormat salam keluarga banda aceh semua sangat bangga keluarga ibu sangat bahagia bila lihat nya sikap etika perilaku keluarga ibu sungguh sangat bijaksana mas agus ibu suami lebih sangat yakin saat bapak calon diri jadi presiden dulu beliau sangat bangga bapak salam hangat kenal keluarga kami ya bu darmanto rapi photo studio
246,positive,"senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta ,, sehat trs ya memo n pepo ,,, Allah SWT melindungi memo n pepo n kel #kisss",senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta sehat trs ya memo n pepo allah swt melindungi memo n pepo n kel kisss,senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta sehat trs ya memo n pepo allah swt melindungi memo n pepo n kel kisss,senang liat ibu n bpk sby nikmat hari tua brsama cucu cinta sehat trs memo n pepo allah swt lindung memo n pepo n kel kisss
247,positive,Semangat mebangun indonesia yg lebih maju pak jokowi ????,semangat mebangun indonesia yg lebih maju pak jokowi,semangat mebangun indonesia yang lebih maju pak jokowi,semangat mebangun indonesia lebih maju pak jokowi
248,positive,"Artis berkualitas, wajahnya itulohhh berkualitas bgt hihi.. Cantik bangetsss.. Top deh.. Ga pake drama dan gimick idupnya hihi.. Tajir tp. Sederhana",artis berkualitas wajahnya itulohhh berkualitas bgt hihi cantik bangetsss top deh ga pake drama dan gimick idupnya hihi tajir tp sederhana,artis berkualitas wajahnya itulohhh berkualitas banget hihi cantik bangetsss top deh tidak pake drama dan gimick idupnya hihi tajir tp sederhana,artis kualitas wajah itulohhh kualitas banget hihi cantik bangetsss top deh pake drama gimick idupnya hihi tajir tp sederhana
249,positive,Mba via sptnya siyok melihat kejamnya dunia per artis an... mudah2an tetep sabar tetep berkarya dg baik... ????,mba via sptnya siyok melihat kejamnya dunia per artis an mudahan tetep sabar tetep berkarya dg baik,mba via sptnya siyok melihat kejamnya dunia per artis an mudahan tetep sabar tetep berkarya dg baik,mba via sptnya siyok lihat kejam dunia per artis an mudah tetep sabar tetep karya dg baik
250,positive,"Selalu suka sama via,org nya jujur apa adanya kaga gimmick2an hidupnya..hitam ya hitam,putih ya putih..kl ngomong blak2an,kl ngga suka dy ngomong jd ga pura2(gw banget sih),apa adanya ga munafik..sprti ajaran ortu gw..jangan suka memberi senyum kepalsuan????ga kaya artis yg onoh noh yg mulutnya lebar kya gorong2,tukang ngibul,munfik bgt kl ditanya wartawan jg jawabnya,perilaku ama omongan ga balance????",selalu suka sama via org nya jujur apa adanya kaga gimmickan hidupnya hitam ya hitam putih ya putih kl ngomong blakan kl ngga suka dy ngomong jd ga pura gw banget sih apa adanya ga munafik sprti ajaran ortu gw jangan suka memberi senyum kepalsuan ga kaya artis yg onoh noh yg mulutnya lebar kya gorong tukang ngibul munfik bgt kl ditanya wartawan jg jawabnya perilaku ama omongan ga balance,selalu suka sama via org nya jujur apa adanya kaga gimmickan hidupnya hitam ya hitam putih ya putih kl ngomong blakan kl ngga suka dy ngomong jd tidak pura saya banget sih apa adanya tidak munafik sprti ajaran ortu saya jangan suka memberi senyum kepalsuan tidak kaya artis yang onoh noh yang mulutnya lebar kya gorong tukang ngibul munfik banget kl ditanya wartawan jg jawabnya perilaku ama omongan tidak balance,selalu suka sama via org nya jujur apa ada kaga gimmickan hidup hitam hitam putih putih kl ngomong blakan kl ngga suka dy ngomong jd pura banget sih apa ada munafik sprti ajar ortu jangan suka beri senyum palsu kaya artis onoh noh mulut lebar kya gorong tukang ngibul munfik banget kl tanya wartawan jg jawab perilaku ama omong balance
251,positive,"Go a head Via...... Cuekin ajalah, udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan ertong. Pastilah ada yg gatel bin sirik klo liat orang sukses, anggep aja kuman gak usah dibikin status, malah kesenengan mereka ada bahan buat ngetawain. Betul nggak?? ??????",go a head via cuekin ajalah udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa apalagi pergaulan ertong pastilah ada yg gatel bin sirik klo liat orang sukses anggep aja kuman gak usah dibikin status malah kesenengan mereka ada bahan buat ngetawain betul nggak,go a head via cuekin ajalah udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa apalagi pergaulan ertong pastilah ada yang gatel bin sirik klo liat orang sukses anggep saja kuman tidak usah dibikin status malah kesenengan mereka ada bahan buat ngetawain betul nggak,go a head via cuekin aja udah biasa dalam gaul dunia kerja masyarakat biasa gaul ertong pasti yang gatel bin sirik klo liat orang sukses anggep kuman usah bikin status malah neng ada bahan buat ngetawain betul
252,positive,Gagah kali abang borisq ini.. Klo gk bc nmx bner2 gk ngeh klo it bang boris...??,gagah kali abang borisq ini klo gk bc nmx bner gk ngeh klo it bang boris,gagah kali abang borisq ini klo gk bc nmx bner gk ngeh klo it bang boris,gagah kali abang borisq klo gk bc nmx bner gk ngeh klo it bang bor
253,positive,Weewww bangga kali ak liatnya bang  <USERNAME> pake baju adat karo.... Syip,weewww bangga kali ak liatnya bang pake baju adat karo syip,weewww bangga kali ak liatnya bang pake baju adat karo syip,weewww bangga kali ak liat bang pake baju adat karo syip
254,positive,Bagus banget baju dan pengantinya happy weding,bagus banget baju dan pengantinya happy weding,bagus banget baju dan pengantinya happy weding,bagus banget baju anti happy weding
255,positive,MasyaAllah . bagus banget ..,masyaallah bagus banget,masyaallah bagus banget,masyaallah bagus banget
256,positive,Gileee suaraaanyaa.. kereen parah.. sukak,gileee suaraaanyaa kereen parah sukak,gileee suaraaanyaa kereen parah sukak,gileee suaraaanyaa kereen parah sukak
257,positive,Lebih keren dr penyanyi aslinya,lebih keren dr penyanyi aslinya,lebih keren dr penyanyi aslinya,lebih keren dr nyanyi asli
258,positive,Kereeeeeeeeeeeeeeennn sampe merinding brrrrr,kereeeeeeeeeeeeeeennn sampe merinding brrrrr,kereeeeeeeeeeeeeeennn sampe merinding brrrrr,kereeeeeeeeeeeeeeennn sampe merinding brrrrr
259,positive,Yatuhan suaranyaaaaaaa bagus bangetttttttt,yatuhan suaranyaaaaaaa bagus bangetttttttt,yatuhan suaranyaaaaaaa bagus bangetttttttt,yatuhan suaranyaaaaaaa bagus bangetttttttt
260,positive,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bs tersalurkan",keren suaranya super merdu coba ikut audisi nyanyi pasti bakatnya bs tersalurkan,keren suaranya super merdu coba ikut audisi nyanyi pasti bakatnya bs tersalurkan,keren suara super merdu coba ikut audisi nyanyi bakat bs salur
261,positive,Bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek. Mendingan mas ini yg nyanyi. Emg dasar nasib org yak gk ada yg tau. Semoga masnya bisa sukses,bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek mendingan mas ini yg nyanyi emg dasar nasib org yak gk ada yg tau semoga masnya bisa sukses,bagus drpd beberapa artis yang modal tampang doang pdhl suara juga jelek mendingan mas ini yang nyanyi emg dasar nasib org yak gk ada yang tau semoga masnya bisa sukses,bagus drpd beberapa artis modal tampang doang pdhl suara jelek mending mas yang nyanyi emg dasar nasib org yak gk yang tau moga mas sukses
262,positive,"Dgrin ini sampe bulu kuduk naik saking bgusnya, masyaallah apik bgt suaranya",dgrin ini sampe bulu kuduk naik saking bgusnya masyaallah apik bgt suaranya,dgrin ini sampe bulu kuduk naik saking bgusnya masyaallah apik banget suaranya,dgrin sampe bulu kuduk naik saking bgusnya masyaallah apik banget suara
263,positive,Subhanallah tergetar hati dengar suara nya,subhanallah tergetar hati dengar suara nya,subhanallah tergetar hati dengar suara nya,subhanallah getar hati dengar suara nya
264,positive,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,masa allah suara bagus banget cantik orang idam semua cowo
265,positive,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya",bagusss suaranya penampilannya juga sesuai anak sekolahan natural dan sesuai dengan usia nya,bagusss suaranya penampilannya juga sesuai anak sekolahan natural dan sesuai dengan usia nya,bagusss suara tampil sesuai anak sekolah natural sesuai usia nya
266,positive,Kerennnn suaranya bagus,kerennnn suaranya bagus,kerennnn suaranya bagus,kerennnn suara bagus
267,positive,"Cantik, polos, apa adanya tapi keliatan berbakat. Semoga kalau udah tenar gek jadi selebgram, kalian ga kaya2 si mba Novilda ya dek yg kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless you both.",cantik polos apa adanya tapi keliatan berbakat semoga kalau udah tenar gek jadi selebgram kalian ga kaya si mba novilda ya dek yg kehilangan arah tetaplah begini jangan cepat tumbuh dewasa dan terus asahlah bakat kalian allah bless you both,cantik polos apa adanya tapi keliatan berbakat semoga kalau udah tenar gek jadi selebgram kalian tidak kaya si mba novilda ya dek yang kehilangan arah tetaplah begini jangan cepat tumbuh dewasa dan terus asahlah bakat kalian allah bless you both,cantik polos apa ada liat bakat moga kalau udah tenar gek jadi selebgram kalian kaya si mba novilda dek hilang arah tetap begini jangan cepat tumbuh dewasa terus asah bakat kalian allah bless you both
268,positive,"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah ????",bagus iniii ga kaya yg pingin terkenal rambut di alusin dlu muka di makeup dl biar dikamera keren hahaha kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah,bagus iniii tidak kaya yang pingin terkenal rambut di alusin dlu muka di makeup dl biar dikamera keren hahaha kl mereka bnr bnr keliatan lagi lelahnya abis pulang sekolah,bagus iniii kaya pingin kenal rambut alusin dlu muka makeup dl biar kamera keren hahaha kl bnr bnr liat lelah abis pulang sekolah
269,positive,Di ulang berkali kali sampet gak percaya klo ini suara aslinya. Bagus bgt ??,di ulang berkali kali sampet gak percaya klo ini suara aslinya bagus bgt,di ulang berkali kali sampet tidak percaya klo ini suara aslinya bagus banget,ulang kali kali sampet percaya klo suara asli bagus banget
270,positive,Alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,alhamdulillah masih ada kidz zaman niw yang berkarya sewajar seumurannya bukan yang sok gede,alhamdulillah ada kidz zaman niw karya wajar umur bukan sok gede
271,positive,aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,aduhh kerennnn suaranya enak nge jazz gimanaa gtu muka mah belakangan aja ntr klo udh tenar juga muka mengikuti hahahahahaha skill dlu nomer ini batu abege jaman now,aduhh kerennnn suaranya enak nge jazz gimanaa gtu muka mah belakangan saja ntr klo udh tenar juga muka mengikuti hahahahahaha skill dlu nomer ini batu abege jaman now,aduhh kerennnn suara enak nge jazz gimanaa gtu muka mah belakang ntr klo udh tenar muka ikut hahahahahaha skill dlu nomer batu abege jaman now
272,positive,Kereeen nih...enak bgt didengernya...gak bosen puter ulang2...daripada yg lipsing2 gajelas joget2 gtu...,kereeen nih enak bgt didengernya gak bosen puter ulang daripada yg lipsing gajelas joget gtu,kereeen nih enak banget didengernya tidak bosen puter ulang daripada yang lipsing gajelas joget gtu,kereeen nih enak banget didengernya bosen puter ulang yang lipsing gajelas joget gtu
273,positive,waduuhhh...Kereeen bangeeet dedek2 emeesh,waduuhhh kereeen bangeeet dedek emeesh,waduuhhh kereeen bangeeet dedek emeesh,waduuhhh kereeen bangeeet dedek emeesh
274,positive,Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,klo aku sih yes bingits coba ya seandaix anak buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,klo aku sih yes bingits coba ya seandaix anak buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum atau ngelem dan lain-lain yang berbau negativ bikin dosa dan maluin ortu dan diri sendiri,klo aku sih yes bingits coba seandaix anak buat video sprt gin video kreativ lain kan bagus dripda buat video mesum ngelem lain bau negativ bikin dosa maluin ortu diri sendiri
